lead_id,property_name,contact_name,role,email,phone,city,country,website,lead_source,partner_id,partner_role,package,deal_value_eur,status,priority,qualification_score,last_contact,next_follow_up,follow_up_mode,thread_sender,thread_id,owner,opt_out,payment_status,amount_collected_eur,commission_rate,commission_eur,commission_status,notes
LSG-BNB-20260909-55fd116b56,B&B Il Ciliegio,,,info@bebilciliegio.it,,Galliate Lombardo,Italy,https://www.bebilciliegio.it/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.bebilciliegio.it/
LSG-BNB-20260909-c02d404d44,B&B Villa Botto,,,info@bbvillabotto.com,,Cossato,Italy,https://www.atl.biella.it/es/dormire-dettaglio/-/d/b-b-villa-botto,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.atl.biella.it/es/dormire-dettaglio/-/d/b-b-villa-botto
LSG-BNB-20260909-c43cb80004,Casa Dolce Casa,,,info@casadolcecasacandelo.com,,Candelo,Italy,https://www.atl.biella.it/dormire-dettaglio/-/d/b-b-casa-dolce-casa,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.atl.biella.it/dormire-dettaglio/-/d/b-b-casa-dolce-casa
LSG-BNB-20260909-13af5a614a,B&B Il Cortile,,,info@bbilcortile.it,,Biella,Italy,https://www.atl.biella.it/de/dormire-dettaglio/-/d/b-b-il-cortile,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.atl.biella.it/de/dormire-dettaglio/-/d/b-b-il-cortile
LSG-BNB-20260909-f4869aa1bd,Cascina Bricchetto,,,info@bricchetto.it,,Asti,Italy,https://piemonteitalia.eu/it/dormire/bed-breakfast/cascina-bricchetto,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://piemonteitalia.eu/it/dormire/bed-breakfast/cascina-bricchetto
LSG-BNB-20260909-9d5cf68627,Villa Tavallini,,,info@villatavallini.it,,Pollone,Italy,https://www.atl.biella.it/dormire-dettaglio/-/d/b-b-villa-tavallini,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.atl.biella.it/dormire-dettaglio/-/d/b-b-villa-tavallini
LSG-BNB-20260909-d30529818d,Poggio delle Rose,,,info@poggiodellerose.piemonte.it,,Odalengo Grande,Italy,https://piemonteitalia.eu/it/dormire/bed-breakfast/bb-poggio-delle-rose,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://piemonteitalia.eu/it/dormire/bed-breakfast/bb-poggio-delle-rose
LSG-BNB-20260909-d2b8011aec,ToBed B&B,,,info@tobed.it,,Torino,Italy,https://www.piemonteitalia.eu/it/dormire/bed-breakfast/tobed-bb,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.piemonteitalia.eu/it/dormire/bed-breakfast/tobed-bb
LSG-BNB-20260909-251fe8fd9d,Borgo Corniola,,,info@borgocorniola.com,,Marradi,Italy,https://www.romagnatoscanaturismo.it/dove-dormire/borgo-corniola/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.romagnatoscanaturismo.it/dove-dormire/borgo-corniola/
LSG-BNB-20260909-9e158c1e2d,Il Piccolo Principe,,,info@ilpiccoloprincipebb.it,,Vittorio Veneto,Italy,https://www.visitfregona.it/contatti/,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://www.visitfregona.it/contatti/
LSG-BNB-20260909-525671c8ab,La Dolce Vista,,,info@ladolcevistaumbria.it,,Cannara,Italy,https://umbriaopenapi.regione.umbria.it/tourism/accomodation/30385/show,public_website,,,Low-Season Booking Sprint,479,lead,medium,,,,paused,,,Vincenzo,false,none,0,0,0,none,Campaign LSG-20260909-BNB80; researched prospect; no email sent; no automatic send scheduled; 479 EUR is internal target only; recheck history and suppression before any send; public business source https://umbriaopenapi.regione.umbria.it/tourism/accomodation/30385/show
LSG-BNB-20260909-639cf56213,Al Battistero d'Oro,,,contatti@albattisterodoro.it,,Parma,Italy,https://www.albattisterodoro.it/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086b48ed056626,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; full Gmail history query for domain returned no matches before send; business email and gastronomic experiences verified on official website 2026-09-09; 479 EUR one-off quoted; website and Instagram links included; ad spend and campaign management excluded; no booking guarantee; opt-out included; not paid; Verified Gmail SENT message 1a086b48ed056626; public source https://www.albattisterodoro.it/
LSG-BNB-20260909-a5c88a6808,Il Relais dell'Abbazia,,,info@relais-abbazia.it,,Verona,Italy,https://www.relais-abbazia.it/it,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086b6836a380c5,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; full Gmail history checked before send; public business email and San Zeno cultural and wine positioning verified on official website 2026-09-09; 479 EUR one-off Booking Sprint quoted; website and Instagram links included; campaign management and ad spend excluded; no booking guarantee; opt-out included; not paid; Verified Gmail SENT message 1a086b6836a380c5; public source https://www.relais-abbazia.it/it
LSG-BNB-20260909-5d469cfa63,B&B Gemma,,,info@bbgemma.com,,Grezzana,Italy,https://bbgemma.com/en/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086b80c3e1999d,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; full Gmail history query returned no previous contact; email and Valpantena positioning verified on official website 2026-09-09; 479 EUR one-off Booking Sprint quoted; website and Instagram links included; campaign management and ad spend excluded; no booking guarantee; opt-out included; not paid; Verified Gmail SENT message 1a086b80c3e1999d; public source https://bbgemma.com/en/
LSG-BNB-20260909-3e8230d4dd,Corte Risi B&B,,,info@corterisi.it,,Castelletto Borgo,Italy,https://www.corterisi.it/contact.html,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086b9a3b5a49e5,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail full history checked before send; official contact page verified 2026-09-09; proposal centred on stays to discover Mantova without assuming availability; 479 EUR one-off Booking Sprint quoted; website and Instagram links included; campaign management and ad spend excluded; no booking guarantee; opt-out included; not paid; Verified Gmail SENT message 1a086b9a3b5a49e5; public source https://www.corterisi.it/contact.html
LSG-BNB-20260909-e63df58812,La Corte del Conte,,,info@lacortedelconte.biz,,Cerlongo di Goito,Italy,https://www.lacortedelconte.biz/bed-and-breakfast/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086bb13faae365,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; full Gmail history query returned no prior contact; business email and historical rooms verified on official B&B page 2026-09-09; 479 EUR one-off Booking Sprint quoted; website and Instagram links included; campaign management and ad spend excluded; no booking guarantee; opt-out included; not paid; Verified Gmail SENT message 1a086bb13faae365; public source https://www.lacortedelconte.biz/bed-and-breakfast/
LSG-BNB-20260909-4be877db97,Bruna B&B,,,info.bruna@gmail.com,,Salsomaggiore Terme,Italy,https://www.brunabb.it/en/contact,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086bc6c365df3a,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; exact email and domain history checked before sending; official contact and home pages verified 2026-09-09; hook hills wellbeing walks and local food; 479 EUR one-off Booking Sprint quoted; website and Instagram links included; campaign management and ad spend excluded; no booking guarantee; opt-out included; not paid; Verified Gmail SENT message 1a086bc6c365df3a; public source https://www.brunabb.it/en/contact
LSG-BNB-20260909-ee0811ad67,Fleur Blanche B&B,,,info@bebfleurblanche.it,,Verona,Italy,https://www.bebfleurblanche.it/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086be725782ff5,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; full Gmail history checked before send; contact and longer-stay offer verified on official website 2026-09-09; 479 EUR one-off Booking Sprint quoted; website and Instagram links included; campaign management and ad spend excluded; no booking guarantee; opt-out included; not paid; Verified Gmail SENT message 1a086be725782ff5; public source https://www.bebfleurblanche.it/
LSG-BNB-20260909-1337dfae66,B&B Carpe Diem,,,info@carpediemsolferino.it,,Solferino,Italy,https://www.carpediemsolferino.it/it/contatti-info/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086c040be05457,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; Gmail full history checked before send; public business contact verified on official website 2026-09-09; conditional stay proposal focused on Solferino and surrounding villages; 479 EUR one-off Booking Sprint quoted; website and Instagram links included; ad spend and campaign management excluded; no booking guarantee; opt-out included; not paid; Verified Gmail SENT message 1a086c040be05457; public source https://www.carpediemsolferino.it/it/contatti-info/
LSG-BNB-20260909-9b0ef71f1a,B&B Luc,,,info@bebluc.it,,Verona,Italy,https://www.bebluc.it/,public_website,,,Low-Season Booking Sprint,479,contacted,medium,,2026-09-09,2026-09-14,manual,digital.vincenzoproto@gmail.com,1a086c22050286e2,Vincenzo,false,none,0,0,0,none,Personalised email sent; Gmail SENT confirmed; full Gmail history checked before sending; email and Verona address verified on official homepage 2026-09-09; no unverified property services or occupancy asserted; 479 EUR one-off Booking Sprint quoted; website and Instagram links included; ad spend and campaign management excluded; no booking guarantee; opt-out included; not paid; Verified Gmail SENT message 1a086c22050286e2; public source https://www.bebluc.it/
